InvoiceID,CustomerID,BranchID,InvoiceDate,Channel,PaymentMethod,DiscountAmount,TotalAmount,Status,Year,Month,YearMonth,ItemsCount,ItemsQty
INV015076,C01396,B99,1400-06-20,Store,Card,0.0,1083591.0,Completed,1400,6,1400-06,1,3
INV015077,C00442,B99,1404-11-09,Store,Cash,0.0,452501.0,Completed,1404,11,1404-11,3,9
INV015078,C01490,B99,1403-12-23,Online,Card,127433.0,1710307.0,Completed,1403,12,1403-12,1,5
INV015079,C01927,B02,1401-12-15,Store,Cash,0.0,2956390.0,Completed,1401,12,1401-12,6,22
INV015080,C01741,B99,1403-11-12,App,Card,182953.0,2810022.0,Cancelled,1403,11,1403-11,5,13
INV015081,C01806,B99,1401-01-10,Store,Card,0.0,4466790.0,Completed,1401,1,1401-01,6,16
INV015082,C00911,B99,1404-03-15,Store,Card,0.0,1141592.0,Completed,1404,3,1404-03,3,8
INV015083,C01708,B04,1405-01-30,Store,Wallet,156275.0,1617113.0,Returned,1405,1,1405-01,2,6
INV015084,C00061,B04,1403-04-19,App,OnlinePay,0.0,4450080.0,Completed,1403,4,1403-04,5,15
INV015085,C00652,B99,1405-04-14,Store,Card,0.0,1255964.0,Completed,1405,4,1405-04,1,4
INV015086,C01758,B08,1402-11-19,Store,Card,70105.0,345737.0,Completed,1402,11,1402-11,1,3
INV015087,C02017,B99,1404-11-29,Store,Card,152486.0,2988944.0,Completed,1404,11,1404-11,4,10
INV015088,C01146,B99,1404-07-08,Online,Wallet,0.0,1081945.0,Completed,1404,7,1404-07,2,3
INV015089,C00680,B08,1400-09-04,App,Card,139169.0,4046528.0,Completed,1400,9,1400-09,6,18
INV015090,C01743,B06,1405-02-14,App,OnlinePay,0.0,2674058.0,Completed,1405,2,1405-02,4,11
INV015091,C01240,B03,1405-02-10,Store,Card,0.0,1134228.0,Completed,1405,2,1405-02,1,3
INV015092,C01263,B99,1402-05-18,Store,OnlinePay,0.0,906978.0,Completed,1402,5,1402-05,2,3
INV015093,C01627,B99,1404-08-11,Online,Cash,0.0,138614.0,Completed,1404,8,1404-08,1,1
INV015094,C01717,B99,1401-08-11,Online,Card,0.0,851053.0,Completed,1401,8,1401-08,3,6
INV015095,C00366,B99,1400-03-18,Store,OnlinePay,0.0,4190304.0,Completed,1400,3,1400-03,4,13
INV015096,C02172,B99,1401-07-02,Online,Card,558456.0,4684031.0,Completed,1401,7,1401-07,5,19
INV015097,C02177,B03,1403-02-08,Store,Cash,31397.0,735426.0,Completed,1403,2,1403-02,2,5
INV015098,C00357,B99,1400-06-10,Online,Wallet,0.0,2950751.0,Completed,1400,6,1400-06,4,14
INV015099,C00440,B07,1401-03-02,Store,OnlinePay,0.0,3565379.0,Completed,1401,3,1401-03,6,17
INV015100,C01797,B01,1405-04-12,Store,Cash,0.0,1534504.0,Completed,1405,4,1405-04,1,4
INV015101,C01999,B99,1403-02-26,Online,Card,0.0,1620472.0,Completed,1403,2,1403-02,3,8
INV015102,C00859,B03,1404-10-01,Store,Card,0.0,386963.0,Completed,1404,10,1404-10,1,1
INV015103,C02140,B99,1401-06-30,Store,Card,379527.0,5726253.0,Completed,1401,6,1401-06,6,20
INV015104,C00659,B05,1400-09-05,Store,Card,115638.0,1428557.0,Completed,1400,9,1400-09,3,6
INV015105,C02138,B02,1404-07-19,Store,Card,0.0,5617727.0,Completed,1404,7,1404-07,4,16
INV015106,C01031,B99,1402-05-12,Online,Card,0.0,2687701.0,Cancelled,1402,5,1402-05,5,13
INV015107,C01155,B03,1403-01-01,App,Card,0.0,747227.0,Completed,1403,1,1403-01,4,6
INV015108,C00799,B02,1405-06-19,Store,OnlinePay,0.0,2495903.0,Completed,1405,6,1405-06,4,8
INV015109,C00291,B03,1402-02-31,Store,Card,181649.0,5783803.0,Cancelled,1402,2,1402-02,5,20
INV015110,C00475,B99,1403-01-18,Store,Cash,181371.0,2343322.0,Completed,1403,1,1403-01,5,17
INV015111,C00049,B99,1403-11-22,Store,OnlinePay,0.0,1459979.0,Returned,1403,11,1403-11,4,15
INV015112,C00869,B04,1400-09-06,Store,Card,13818.0,719897.0,Completed,1400,9,1400-09,1,5
INV015113,C01695,B03,1404-03-30,Store,Cash,0.0,4609103.0,Completed,1404,3,1404-03,5,17
INV015114,C00372,B05,1402-12-16,App,OnlinePay,25246.0,765532.0,Completed,1402,12,1402-12,2,3
INV015115,C00258,B99,1401-04-09,Online,Card,93503.0,1016583.0,Completed,1401,4,1401-04,2,5
INV015116,C00225,B99,1402-11-03,Online,Card,0.0,3640851.0,Completed,1402,11,1402-11,6,21
INV015117,C00509,B99,1403-01-02,Online,Wallet,0.0,4082072.0,Completed,1403,1,1403-01,4,12
INV015118,C00877,B99,1403-12-03,Online,OnlinePay,0.0,2176294.0,Completed,1403,12,1403-12,5,16
INV015119,C01032,B07,1405-03-21,Store,Card,0.0,1244942.0,Completed,1405,3,1405-03,4,9
INV015120,C00633,B99,1404-06-26,Online,OnlinePay,77717.0,1154208.0,Completed,1404,6,1404-06,1,5
INV015121,C00177,B99,1402-07-21,Online,OnlinePay,0.0,4864746.0,Completed,1402,7,1402-07,4,18
INV015122,C00195,B07,1405-05-14,Store,Card,211420.0,2698981.0,Completed,1405,5,1405-05,3,13
INV015123,C01266,B02,1404-08-06,Store,Cash,162151.0,2407800.0,Completed,1404,8,1404-08,4,13
INV015124,C00231,B99,1400-03-11,Online,OnlinePay,0.0,2502596.0,Completed,1400,3,1400-03,4,16
INV015125,C01140,B99,1400-11-24,Store,OnlinePay,0.0,5810137.0,Completed,1400,11,1400-11,5,17
INV015126,C01579,B01,1401-07-24,Store,OnlinePay,0.0,1099572.0,Completed,1401,7,1401-07,3,6
INV015127,C02150,B06,1400-08-20,Store,Card,0.0,4948534.0,Completed,1400,8,1400-08,6,19
INV015128,C00608,B99,1403-02-10,Store,Card,0.0,427394.0,Completed,1403,2,1403-02,1,2
INV015129,C00727,B99,1402-04-23,Online,Cash,47237.0,1160189.0,Completed,1402,4,1402-04,3,9
INV015130,C00823,B01,1405-05-19,App,Wallet,459478.0,5795826.0,Completed,1405,5,1405-05,6,20
INV015131,C00828,B03,1403-01-17,App,OnlinePay,121867.0,1946570.0,Completed,1403,1,1403-01,4,9
INV015132,C00360,B99,1401-07-10,Online,Wallet,0.0,3964977.0,Completed,1401,7,1401-07,6,18
INV015133,C01489,B99,1405-05-16,Online,OnlinePay,0.0,1633030.0,Completed,1405,5,1405-05,2,5
INV015134,C00310,B99,1403-04-03,Online,Cash,0.0,5389107.0,Completed,1403,4,1403-04,6,21
INV015135,C00551,B02,1400-07-20,Store,OnlinePay,0.0,3260107.0,Completed,1400,7,1400-07,5,16
INV015136,C00796,B02,1400-08-13,Store,Card,0.0,335606.0,Completed,1400,8,1400-08,3,4
INV015137,C01712,B99,1404-01-21,Online,Card,0.0,2337510.0,Completed,1404,1,1404-01,3,8
INV015138,C01863,B05,1403-02-28,Store,OnlinePay,341015.0,2075633.0,Completed,1403,2,1403-02,3,11
INV015139,C01838,B08,1403-11-02,Store,Card,0.0,1134232.0,Completed,1403,11,1403-11,3,7
INV015140,C02189,B03,1404-11-16,Store,Card,0.0,255916.0,Completed,1404,11,1404-11,2,3
INV015141,C01088,B08,1404-02-01,Store,Cash,132517.0,1582151.0,Completed,1404,2,1404-02,3,12
INV015142,C00912,B99,1404-12-05,Online,Card,118027.0,897724.0,Returned,1404,12,1404-12,3,7
INV015143,C01415,B99,1404-05-17,Store,OnlinePay,48992.0,800868.0,Completed,1404,5,1404-05,2,6
INV015144,C00745,B99,1404-01-20,Online,OnlinePay,688173.0,4623307.0,Completed,1404,1,1404-01,6,20
INV015145,C00041,B07,1401-01-07,Store,Card,31288.0,859298.0,Completed,1401,1,1401-01,1,3
INV015146,C00166,B99,1403-02-05,Store,Wallet,0.0,705954.0,Completed,1403,2,1403-02,1,3
INV015147,C00521,B99,1402-11-09,Online,Card,332636.0,3757653.0,Completed,1402,11,1402-11,6,20
INV015148,C00733,B01,1403-05-28,Store,Card,55788.0,1390747.0,Completed,1403,5,1403-05,3,12
INV015149,C01014,B01,1402-08-10,App,Wallet,147342.0,3452318.0,Completed,1402,8,1402-08,3,13
INV015150,C02099,B99,1403-10-26,Online,Wallet,27258.0,784883.0,Completed,1403,10,1403-10,2,9
INV015151,C00514,B07,1402-08-13,Store,OnlinePay,0.0,516819.0,Completed,1402,8,1402-08,2,5
INV015152,C00159,B01,1403-06-30,Store,Card,0.0,387938.0,Completed,1403,6,1403-06,1,1
INV015153,C01506,B05,1402-08-18,Store,OnlinePay,0.0,2426403.0,Completed,1402,8,1402-08,4,10
INV015154,C00537,B99,1405-01-28,Store,Cash,78549.0,2861045.0,Completed,1405,1,1405-01,4,13
INV015155,C00144,B02,1402-07-03,App,Cash,0.0,4442670.0,Completed,1402,7,1402-07,5,16
INV015156,C00856,B06,1404-04-26,Store,Card,0.0,495227.0,Completed,1404,4,1404-04,3,4
INV015157,C00260,B04,1403-10-13,App,Cash,0.0,1103789.0,Completed,1403,10,1403-10,3,5
INV015158,C00134,B99,1402-07-28,Online,Wallet,122776.0,3038669.0,Completed,1402,7,1402-07,3,11
INV015159,C00411,B03,1404-09-05,Store,Card,0.0,5456319.0,Completed,1404,9,1404-09,5,20
INV015160,C01781,B04,1405-03-06,Store,Cash,0.0,520256.0,Completed,1405,3,1405-03,1,4
INV015161,C01156,B07,1404-06-18,Store,OnlinePay,0.0,2774048.0,Completed,1404,6,1404-06,2,8
INV015162,C00948,B08,1405-04-08,Store,Cash,0.0,2119763.0,Completed,1405,4,1405-04,4,14
INV015163,C01400,B07,1402-11-15,Store,OnlinePay,0.0,627099.0,Completed,1402,11,1402-11,1,3
INV015164,C01565,B02,1405-02-16,App,Cash,0.0,717761.0,Completed,1405,2,1405-02,2,6
INV015165,C02067,B05,1404-12-26,App,Card,0.0,2325339.0,Completed,1404,12,1404-12,3,12
INV015166,C01663,B04,1404-06-21,Store,Card,0.0,2223998.0,Completed,1404,6,1404-06,2,6
INV015167,C00118,B08,1404-10-22,Store,OnlinePay,0.0,2872359.0,Completed,1404,10,1404-10,4,12
INV015168,C00090,B03,1404-04-24,App,Card,178277.0,2982566.0,Completed,1404,4,1404-04,5,13
INV015169,C00768,B04,1403-03-30,Store,Card,0.0,1708250.0,Completed,1403,3,1403-03,3,10
INV015170,C00067,B99,1403-06-20,Online,OnlinePay,0.0,2233605.0,Completed,1403,6,1403-06,1,5
INV015171,C02186,B05,1402-10-07,Store,Card,0.0,607034.0,Completed,1402,10,1402-10,2,6
INV015172,C01075,B06,1404-01-07,Store,Wallet,0.0,6884553.0,Completed,1404,1,1404-01,6,24
INV015173,C02140,B99,1402-03-18,Online,Cash,145851.0,3852227.0,Completed,1402,3,1402-03,6,22
INV015174,C01588,B99,1404-05-11,Online,Cash,0.0,3235902.0,Completed,1404,5,1404-05,6,13
INV015175,C01334,B99,1403-03-17,Online,Card,0.0,2915025.0,Completed,1403,3,1403-03,3,13
INV015176,C02149,B03,1402-05-22,Store,Card,0.0,1104667.0,Completed,1402,5,1402-05,4,9
INV015177,C01058,B07,1401-02-02,Store,Card,0.0,5824763.0,Completed,1401,2,1401-02,6,20
INV015178,C00223,B04,1401-10-26,Store,Cash,217724.0,1539075.0,Completed,1401,10,1401-10,5,9
INV015179,C01540,B99,1403-12-02,App,OnlinePay,0.0,3123715.0,Completed,1403,12,1403-12,4,10
INV015180,C02096,B99,1402-06-28,Online,Card,0.0,1242292.0,Completed,1402,6,1402-06,2,5
INV015181,C00521,B99,1400-03-26,Online,Card,303920.0,1852669.0,Completed,1400,3,1400-03,4,10
INV015182,C00450,B07,1402-03-28,App,Card,0.0,2101799.0,Completed,1402,3,1402-03,4,8
INV015183,C01389,B04,1402-06-20,Store,Wallet,0.0,1630735.0,Completed,1402,6,1402-06,3,9
INV015184,C01241,B02,1401-09-04,App,Card,0.0,1864524.0,Completed,1401,9,1401-09,2,9
INV015185,C00982,B08,1402-01-04,Store,Card,0.0,3137122.0,Completed,1402,1,1402-01,3,14
INV015186,C01852,B02,1404-03-10,Store,Card,0.0,3844430.0,Completed,1404,3,1404-03,4,12
INV015187,C01794,B02,1404-05-24,App,Cash,0.0,4627518.0,Completed,1404,5,1404-05,5,16
INV015188,C01824,B04,1405-04-26,Store,OnlinePay,91127.0,2977483.0,Completed,1405,4,1405-04,4,12
INV015189,C01100,B08,1400-11-29,Store,Card,0.0,526614.0,Completed,1400,11,1400-11,3,4
INV015190,C01983,B04,1402-02-21,App,Wallet,0.0,3143986.0,Completed,1402,2,1402-02,5,13
INV015191,C00619,B03,1400-08-02,Store,Card,0.0,1432030.0,Completed,1400,8,1400-08,2,6
INV015192,C00453,B05,1403-10-12,Store,Card,204557.0,3358124.0,Completed,1403,10,1403-10,5,14
INV015193,C00073,B99,1400-02-08,Online,Card,0.0,437214.0,Completed,1400,2,1400-02,1,2
INV015194,C00895,B03,1401-06-27,Store,Wallet,0.0,3612051.0,Completed,1401,6,1401-06,6,16
INV015195,C00843,B99,1403-08-22,Online,Wallet,0.0,757805.0,Completed,1403,8,1403-08,1,5
INV015196,C01415,B08,1402-06-04,Store,OnlinePay,0.0,940305.0,Completed,1402,6,1402-06,2,5
INV015197,C02058,B07,1403-06-05,Store,Wallet,0.0,1614288.0,Completed,1403,6,1403-06,2,8
INV015198,C01471,B99,1403-12-02,Online,Card,0.0,74861.0,Returned,1403,12,1403-12,2,4
INV015199,C01799,B04,1404-10-28,App,Cash,493833.0,4200015.0,Completed,1404,10,1404-10,6,21
INV015200,C00622,B08,1402-08-13,App,Card,0.0,1143099.0,Completed,1402,8,1402-08,3,8
INV015201,C01446,B07,1401-12-19,Store,Wallet,0.0,189879.0,Completed,1401,12,1401-12,2,3
INV015202,C00144,B07,1403-05-24,App,Cash,453547.0,3664397.0,Completed,1403,5,1403-05,5,20
INV015203,C01057,B99,1400-07-11,Online,Wallet,0.0,5544295.0,Cancelled,1400,7,1400-07,6,22
INV015204,C00886,B99,1400-04-22,Online,OnlinePay,467297.0,2980365.0,Returned,1400,4,1400-04,6,15
INV015205,C00461,B99,1402-12-16,Online,Cash,97800.0,942468.0,Cancelled,1402,12,1402-12,1,3
INV015206,C02158,B99,1401-07-24,Online,Card,0.0,3670984.0,Completed,1401,7,1401-07,6,19
INV015207,C00846,B05,1400-01-14,Store,Cash,0.0,1887165.0,Completed,1400,1,1400-01,2,10
INV015208,C00488,B99,1404-01-28,Online,Card,0.0,4171312.0,Completed,1404,1,1404-01,4,15
INV015209,C01259,B99,1404-09-20,Online,Wallet,0.0,3125603.0,Completed,1404,9,1404-09,5,12
INV015210,C01508,B07,1401-02-03,Store,Card,0.0,658738.0,Completed,1401,2,1401-02,1,2
INV015211,C01069,B99,1403-07-09,Online,Card,0.0,1616835.0,Completed,1403,7,1403-07,4,12
INV015212,C00708,B99,1405-06-07,Online,Card,0.0,2345620.0,Completed,1405,6,1405-06,2,10
INV015213,C02154,B99,1401-11-28,Store,Card,0.0,3357829.0,Completed,1401,11,1401-11,5,17
INV015214,C01134,B06,1404-04-26,Store,OnlinePay,0.0,5368880.0,Completed,1404,4,1404-04,6,21
INV015215,C01574,B99,1401-03-07,Online,Card,0.0,3162995.0,Completed,1401,3,1401-03,4,13
INV015216,C01768,B03,1405-03-13,Store,OnlinePay,0.0,2819878.0,Completed,1405,3,1405-03,5,12
INV015217,C00192,B03,1400-01-01,Store,Card,6701.0,207000.0,Completed,1400,1,1400-01,2,5
INV015218,C01206,B06,1402-01-15,Store,Card,0.0,97166.0,Completed,1402,1,1402-01,1,1
INV015219,C00416,B08,1405-05-25,App,Card,120543.0,3873994.0,Completed,1405,5,1405-05,5,14
INV015220,C00580,B06,1404-01-14,App,Card,0.0,1420246.0,Completed,1404,1,1404-01,3,8
INV015221,C01750,B03,1401-07-09,Store,Card,350473.0,3179094.0,Completed,1401,7,1401-07,4,14
INV015222,C01095,B03,1404-08-07,Store,Wallet,182956.0,1518726.0,Completed,1404,8,1404-08,2,6
INV015223,C00560,B06,1405-01-22,Store,OnlinePay,0.0,1516147.0,Completed,1405,1,1405-01,4,8
INV015224,C00486,B99,1403-02-14,Online,Cash,0.0,1433508.0,Completed,1403,2,1403-02,1,4
INV015225,C01624,B01,1401-02-23,Store,Wallet,10757.0,282220.0,Completed,1401,2,1401-02,1,1
INV015226,C01483,B99,1401-11-03,App,Card,0.0,56286.0,Completed,1401,11,1401-11,1,1
INV015227,C00489,B99,1405-03-30,Online,Wallet,0.0,4006380.0,Completed,1405,3,1405-03,5,13
INV015228,C00675,B99,1401-03-05,Online,Card,0.0,3099923.0,Completed,1401,3,1401-03,6,18
INV015229,C00898,B04,1402-02-21,App,Card,0.0,759330.0,Completed,1402,2,1402-02,5,7
INV015230,C01230,B04,1401-01-29,App,Card,0.0,1324536.0,Completed,1401,1,1401-01,2,4
INV015231,C02175,B05,1400-10-24,Store,Card,293459.0,2062841.0,Completed,1400,10,1400-10,4,8
INV015232,C01618,B05,1403-04-20,Store,Card,0.0,1593117.0,Completed,1403,4,1403-04,3,7
INV015233,C00520,B01,1402-08-22,Store,OnlinePay,201473.0,2395380.0,Completed,1402,8,1402-08,3,8
INV015234,C01908,B02,1400-05-05,Store,OnlinePay,25104.0,462674.0,Completed,1400,5,1400-05,1,2
INV015235,C00143,B07,1401-01-28,Store,OnlinePay,0.0,2570157.0,Completed,1401,1,1401-01,5,14
INV015236,C00598,B99,1400-04-08,Store,Card,0.0,2377378.0,Completed,1400,4,1400-04,3,9
INV015237,C00881,B03,1400-03-01,Store,Card,0.0,5028604.0,Completed,1400,3,1400-03,6,17
INV015238,C01723,B08,1401-04-18,Store,Card,0.0,237984.0,Completed,1401,4,1401-04,1,2
INV015239,C01359,B06,1404-05-19,Store,Cash,0.0,5.0,Completed,1404,5,1404-05,2,5
INV015240,C00029,B04,1400-02-04,App,Card,0.0,1805985.0,Completed,1400,2,1400-02,1,5
INV015241,C00436,B02,1402-02-05,Store,Card,0.0,1066620.0,Completed,1402,2,1402-02,3,7
INV015242,C00669,B03,1403-07-10,Store,OnlinePay,61361.0,846634.0,Completed,1403,7,1403-07,2,3
INV015243,C01729,B04,1404-05-19,Store,OnlinePay,0.0,594960.0,Completed,1404,5,1404-05,1,5
INV015244,C01699,B99,1404-01-26,Online,Card,0.0,1337405.0,Completed,1404,1,1404-01,2,7
INV015245,C00136,B99,1405-06-14,Store,OnlinePay,0.0,3168301.0,Completed,1405,6,1405-06,5,14
INV015246,C00122,B06,1401-12-12,App,OnlinePay,0.0,2750002.0,Completed,1401,12,1401-12,3,10
INV015247,C01303,B06,1400-01-01,Store,Card,0.0,177997.0,Completed,1400,1,1400-01,2,2
INV015248,C01351,B01,1400-04-10,App,OnlinePay,0.0,3505140.0,Completed,1400,4,1400-04,5,11
INV015249,C01676,B03,1400-10-01,Store,Wallet,0.0,2126747.0,Completed,1400,10,1400-10,4,14
INV015250,C00484,B99,1405-05-23,Store,Cash,140786.0,4952127.0,Completed,1405,5,1405-05,5,15
INV015251,C01897,B08,1403-07-20,Store,Card,0.0,2415346.0,Completed,1403,7,1403-07,3,8
INV015252,C02012,B07,1404-08-21,Store,Cash,0.0,1075132.0,Completed,1404,8,1404-08,2,4
INV015253,C01073,B99,1405-06-08,Store,Card,53051.0,1719829.0,Completed,1405,6,1405-06,2,6
INV015254,C01407,B05,1404-11-07,Store,Card,0.0,436985.0,Completed,1404,11,1404-11,2,4
INV015255,C00233,B04,1402-09-15,App,Cash,151443.0,1233065.0,Completed,1402,9,1402-09,2,5
INV015256,C00357,B04,1404-12-26,Store,OnlinePay,89660.0,3702222.0,Completed,1404,12,1404-12,3,11
INV015257,C00748,B99,1402-11-10,Online,Card,0.0,3743805.0,Completed,1402,11,1402-11,4,12
INV015258,C00019,B02,1400-11-17,Store,OnlinePay,0.0,2452038.0,Completed,1400,11,1400-11,2,6
INV015259,C00596,B99,1403-06-12,Online,OnlinePay,0.0,2956016.0,Completed,1403,6,1403-06,6,16
INV015260,C00145,B99,1405-02-19,Online,OnlinePay,0.0,3227257.0,Completed,1405,2,1405-02,3,11
INV015261,C02180,B99,1404-07-26,Online,OnlinePay,131857.0,3116021.0,Completed,1404,7,1404-07,6,12
INV015262,C01435,B99,1402-09-03,Online,Cash,0.0,2996545.0,Completed,1402,9,1402-09,5,17
INV015263,C00917,B02,1404-11-25,App,Cash,0.0,3656182.0,Completed,1404,11,1404-11,5,15
INV015264,C01410,B03,1403-01-06,Store,Cash,0.0,2470295.0,Completed,1403,1,1403-01,4,14
INV015265,C01662,B99,1404-02-06,Online,Cash,178835.0,2479263.0,Completed,1404,2,1404-02,2,9
INV015266,C01074,B99,1402-04-05,Online,OnlinePay,0.0,2184286.0,Completed,1402,4,1402-04,3,7
INV015267,C01645,B04,1401-06-01,Store,Card,0.0,4608632.0,Completed,1401,6,1401-06,4,15
INV015268,C00351,B08,1402-02-25,Store,Wallet,236434.0,3266222.0,Returned,1402,2,1402-02,3,10
INV015269,C01716,B99,1404-12-25,Online,Card,0.0,2685555.0,Completed,1404,12,1404-12,4,9
INV015270,C01860,B01,1405-06-16,Store,Cash,0.0,248226.0,Completed,1405,6,1405-06,2,4
INV015271,C00037,B01,1401-11-16,Store,OnlinePay,0.0,590858.0,Completed,1401,11,1401-11,4,6
INV015272,C01187,B99,1401-03-15,Store,Card,0.0,449151.0,Completed,1401,3,1401-03,1,1
INV015273,C00185,B01,1400-07-15,Store,Wallet,115714.0,2001096.0,Completed,1400,7,1400-07,1,5
INV015274,C01950,B07,1404-06-07,Store,OnlinePay,88523.0,1617431.0,Completed,1404,6,1404-06,3,8
INV015275,C00997,B99,1403-05-02,Online,OnlinePay,0.0,3442097.0,Completed,1403,5,1403-05,5,20
INV015276,C02156,B99,1403-06-27,Online,Wallet,0.0,2945729.0,Completed,1403,6,1403-06,5,14
INV015277,C01119,B99,1400-05-02,Online,Card,0.0,1510410.0,Completed,1400,5,1400-05,2,10
INV015278,C02138,B07,1400-08-13,Store,Cash,0.0,6307869.0,Returned,1400,8,1400-08,6,21
INV015279,C00682,B07,1405-02-17,Store,Wallet,0.0,1128017.0,Completed,1405,2,1405-02,2,9
INV015280,C01614,B99,1403-08-03,Online,Cash,95220.0,2722592.0,Completed,1403,8,1403-08,4,15
INV015281,C01120,B02,1401-07-27,Store,OnlinePay,0.0,1469064.0,Completed,1401,7,1401-07,1,4
INV015282,C02046,B02,1401-07-01,Store,Card,0.0,2190427.0,Completed,1401,7,1401-07,5,11
INV015283,C00308,B99,1401-09-21,Online,OnlinePay,0.0,718044.0,Completed,1401,9,1401-09,2,7
INV015284,C00225,B02,1400-06-27,Store,OnlinePay,239009.0,1320736.0,Completed,1400,6,1400-06,2,5
INV015285,C00784,B01,1400-05-16,Store,OnlinePay,0.0,2576227.0,Completed,1400,5,1400-05,4,7
INV015286,C00248,B03,1404-04-05,Store,Card,0.0,438356.0,Completed,1404,4,1404-04,1,2
INV015288,C01959,B06,1402-07-25,Store,Card,28690.0,328286.0,Returned,1402,7,1402-07,1,3
INV015289,C01349,B06,1403-05-21,Store,OnlinePay,0.0,3670129.0,Completed,1403,5,1403-05,5,15
INV015290,C01179,B99,1402-03-08,Online,OnlinePay,0.0,2438705.0,Completed,1402,3,1402-03,5,13
INV015291,C00683,B07,1403-01-29,Store,Card,0.0,1926702.0,Completed,1403,1,1403-01,4,10
INV015292,C02091,B06,1404-12-10,Store,Card,354224.0,3190762.0,Completed,1404,12,1404-12,4,11
INV015293,C02138,B04,1401-09-28,Store,Card,136267.0,3516001.0,Completed,1401,9,1401-09,6,19
INV015294,C01368,B01,1404-08-07,App,Cash,0.0,3675618.0,Completed,1404,8,1404-08,4,13
INV015295,C00513,B99,1401-11-16,Store,Cash,56541.0,1736021.0,Completed,1401,11,1401-11,3,12
INV015296,C00948,B07,1401-05-10,Store,OnlinePay,0.0,2013887.0,Completed,1401,5,1401-05,5,15
INV015297,C00213,B05,1400-07-19,Store,Cash,0.0,4534862.0,Completed,1400,7,1400-07,6,16
INV015298,C00396,B08,1404-02-06,Store,Wallet,0.0,3163002.0,Completed,1404,2,1404-02,5,17
INV015299,C01069,B99,1402-09-24,Online,OnlinePay,0.0,2352616.0,Completed,1402,9,1402-09,3,10
INV015300,C01638,B99,1404-07-03,Store,Wallet,0.0,1075131.0,Completed,1404,7,1404-07,1,3
INV015301,C01400,B05,1401-01-04,Store,Wallet,0.0,1394112.0,Completed,1401,1,1401-01,4,13
INV015302,C01555,B99,1403-09-23,Store,Card,255161.0,2337490.0,Completed,1403,9,1403-09,4,12
INV015303,C00658,B02,1400-01-30,Store,Card,63573.0,2066190.0,Completed,1400,1,1400-01,2,7
INV015304,C00075,B04,1401-09-03,Store,Card,0.0,2031299.0,Completed,1401,9,1401-09,3,11
INV015305,C02009,B07,1403-10-05,Store,OnlinePay,67425.0,2584011.0,Completed,1403,10,1403-10,3,9
INV015306,C02152,B99,1400-06-05,Online,Card,341515.0,1900110.0,Completed,1400,6,1400-06,1,5
INV015307,C00887,B03,1402-07-10,Store,Cash,0.0,2743094.0,Completed,1402,7,1402-07,5,15
INV015308,C00978,B99,1403-07-05,Store,OnlinePay,0.0,4969163.0,Completed,1403,7,1403-07,6,16
INV015309,C00256,B08,1404-04-20,Store,Cash,102467.0,1310226.0,Completed,1404,4,1404-04,3,9
INV015310,C02127,B04,1404-03-11,Store,Card,0.0,408561.0,Completed,1404,3,1404-03,2,3
INV015311,C00477,B99,1401-02-04,Online,Card,284190.0,1978640.0,Completed,1401,2,1401-02,3,8
INV015312,C01131,B08,1400-07-26,Store,Card,145662.0,3613621.0,Completed,1400,7,1400-07,3,12
INV015313,C01034,B06,1402-07-08,Store,OnlinePay,0.0,652899.0,Completed,1402,7,1402-07,3,9
INV015314,C00451,B99,1401-09-20,Store,OnlinePay,28379.0,262761.0,Completed,1401,9,1401-09,1,4
INV015315,C01090,B05,1402-02-08,Store,Card,38352.0,1067448.0,Completed,1402,2,1402-02,2,6
INV015316,C00427,B07,1402-04-27,Store,Card,0.0,6386124.0,Completed,1402,4,1402-04,6,27
INV015317,C00205,B99,1402-08-23,Online,OnlinePay,0.0,2366944.0,Completed,1402,8,1402-08,5,13
INV015318,C00421,B02,1403-04-13,Store,OnlinePay,0.0,4302096.0,Completed,1403,4,1403-04,3,12
INV015319,C01967,B01,1400-01-19,Store,Card,319852.0,3345316.0,Returned,1400,1,1400-01,4,13
INV015320,C01084,B05,1402-01-22,App,Card,132964.0,3996188.0,Completed,1402,1,1402-01,6,18
INV015321,C01119,B06,1401-11-17,Store,Card,64277.0,1888867.0,Returned,1401,11,1401-11,2,6
INV015322,C00914,B99,1401-09-09,Online,OnlinePay,0.0,930880.0,Completed,1401,9,1401-09,3,7
INV015323,C01610,B06,1404-08-03,Store,OnlinePay,0.0,3413278.0,Completed,1404,8,1404-08,6,13
INV015324,C00502,B01,1401-10-16,Store,Card,96328.0,1298556.0,Completed,1401,10,1401-10,4,7
INV015325,C01503,B05,1401-02-11,Store,Card,0.0,3106057.0,Completed,1401,2,1401-02,6,21
